seed_num,comm0,comm30,comm60,spk60,condition
3435,50.18382352941176,50.276243093922645,50.73529411764706,50.36764705882353,normal
4432,50.357142857142854,51.520572450805005,55.00000000000001,50.71428571428571,normal
3436,54.395604395604394,55.12820512820513,54.57875457875458,54.395604395604394,normal
2434,48.58657243816255,49.91150442477876,50.98039215686274,47.879858657243815,normal
1431,53.979238754325266,54.92227979274611,53.36787564766839,53.71329879101899,normal
2430,43.439716312056746,45.053003533568905,43.794326241134755,44.34628975265017,normal
3439,68.47246891651865,100.0,100.0,49.519650655021834,impa
3431,60.96302665520207,100.0,100.0,46.678023850085175,impa
2439,73.06368330464717,100.0,100.0,48.64176570458404,impa
4436,63.82252559726963,100.0,100.0,44.80135249366018,impa
2431,60.94827586206897,100.0,100.0,45.31516183986371,impa
3438,75.21514629948365,100.0,100.0,53.02127659574468,impa
3433,63.85751520417029,100.0,100.0,52.90159798149706,impa
3432,76.76595744680851,100.0,100.0,52.07451312447079,impa
4433,71.25748502994013,100.0,100.0,52.207130730050935,impa
3437,67.039586919105,100.0,100.0,51.80102915951973,impa
2437,67.37830913748932,100.0,100.0,52.45762711864407,impa
4437,77.48643761301989,100.0,100.0,44.4253859348199,impa
4435,67.60204081632654,100.0,100.0,49.07094594594595,impa
1436,63.03956834532374,100.0,100.0,51.46048109965635,impa
1437,67.25043782837128,100.0,100.0,48.82710686359687,impa
2435,64.67065868263472,100.0,100.0,49.323181049069376,impa
2432,73.42105263157895,100.0,100.0,53.08964316797214,impa
4431,55.75065847234416,100.0,100.0,47.65217391304348,impa
1433,60.75085324232082,100.0,100.0,52.74725274725275,impa
3430,66.23376623376623,100.0,100.0,53.02127659574468,impa
2436,70.6896551724138,100.0,100.0,52.177625960717336,impa
4434,61.170212765957444,100.0,100.0,45.004344048653344,impa
1432,72.8608470181504,100.0,100.0,51.97934595524957,impa
3434,66.81338028169014,100.0,100.0,49.69853574504737,impa
1439,68.88297872340425,100.0,100.0,56.78040244969379,impa
1435,65.7487091222031,100.0,100.0,51.543739279588344,impa
4439,71.80156657963447,100.0,100.0,52.467532467532465,impa
4438,71.41552511415526,100.0,100.0,54.713656387665196,impa
1434,69.03114186851211,100.0,100.0,50.0,impa
1438,60.61381074168798,100.0,100.0,47.67932489451477,impa
2438,61.871750433275565,100.0,100.0,44.00684931506849,impa
1430,71.4779602420052,100.0,100.0,53.528399311531835,impa
2433,63.99302528334787,100.0,100.0,47.68835616438356,impa
4430,72.76669557675628,100.0,100.0,50.599315068493155,impa
3435,78.12223206377324,100.0,100.0,50.3448275862069,impa
4432,73.3102253032929,100.0,100.0,47.95221843003413,impa
3436,70.73593073593074,100.0,100.0,50.34013605442177,impa
2434,64.08934707903781,100.0,100.0,48.854961832061065,impa
1431,71.89655172413794,100.0,100.0,50.127877237851656,impa
2430,59.96488147497805,100.0,100.0,42.1410365335599,impa
2438,59.268929503916446,100.0,100.0,44.00684931506849,noise_impa
1433,65.10008703220191,100.0,100.0,52.74725274725275,noise_impa
2436,63.94849785407726,100.0,100.0,52.177625960717336,noise_impa
2437,61.30696474634566,100.0,100.0,52.45762711864407,noise_impa
3439,72.00704225352112,100.0,100.0,49.519650655021834,noise_impa
3433,64.29780033840947,100.0,100.0,52.90159798149706,noise_impa
3436,67.9213002566296,100.0,100.0,50.34013605442177,noise_impa
1439,73.65163572060123,100.0,100.0,56.78040244969379,noise_impa
2434,68.41652323580034,100.0,100.0,48.854961832061065,noise_impa
1432,68.37088388214904,100.0,100.0,51.97934595524957,noise_impa
3437,71.7128027681661,100.0,100.0,51.80102915951973,noise_impa
1437,60.43859649122807,100.0,100.0,48.82710686359687,noise_impa
1434,61.670973298880284,100.0,100.0,50.0,noise_impa
4438,70.03642987249545,100.0,100.0,54.713656387665196,noise_impa
2435,63.07692307692307,100.0,100.0,49.323181049069376,noise_impa
2432,63.59649122807017,100.0,100.0,53.08964316797214,noise_impa
4433,64.99567847882454,100.0,100.0,52.207130730050935,noise_impa
3434,67.30937773882559,100.0,100.0,49.69853574504737,noise_impa
3438,69.09871244635194,100.0,100.0,53.02127659574468,noise_impa
1436,64.72125435540069,100.0,100.0,51.46048109965635,noise_impa
2439,63.81522668947819,100.0,100.0,48.64176570458404,noise_impa
3430,67.18480138169257,100.0,100.0,53.02127659574468,noise_impa
1430,73.70242214532871,100.0,100.0,53.528399311531835,noise_impa
2430,56.298870547350134,100.0,100.0,42.1410365335599,noise_impa
4435,63.62098138747886,100.0,100.0,49.07094594594595,noise_impa
3432,68.63247863247864,100.0,100.0,52.07451312447079,noise_impa
4436,63.92190152801358,100.0,100.0,44.80135249366018,noise_impa
4430,67.72767462422635,100.0,100.0,50.599315068493155,noise_impa
3431,50.43103448275862,100.0,100.0,46.678023850085175,noise_impa
1438,60.44142614601018,100.0,100.0,47.67932489451477,noise_impa
4431,58.251561106155215,100.0,100.0,47.65217391304348,noise_impa
4439,63.66024518388792,100.0,100.0,52.467532467532465,noise_impa
4432,64.40823327615782,100.0,100.0,47.95221843003413,noise_impa
3435,63.33333333333333,100.0,100.0,50.3448275862069,noise_impa
4434,63.40388007054673,100.0,100.0,45.004344048653344,noise_impa
1431,64.8972602739726,100.0,100.0,50.127877237851656,noise_impa
2431,61.618798955613585,100.0,100.0,45.31516183986371,noise_impa
4437,59.94787141615987,100.0,100.0,44.4253859348199,noise_impa
1435,65.61679790026247,100.0,100.0,51.543739279588344,noise_impa
2433,65.48442906574394,100.0,100.0,47.68835616438356,noise_impa
