seed_num,comm0,comm30,comm60,spk60,condition
3434,54.352941176470594,98.78987898789879,99.71098265895955,45.66523605150215,limited
2439,60.47565118912798,94.89456159822419,96.51394422310756,43.53448275862069,limited
3430,45.964125560538115,90.9706546275395,99.81132075471699,51.59345391903531,limited
3435,52.11111111111111,81.05849582172702,93.18181818181817,45.74376612209802,limited
3432,57.99136069114471,99.90458015267177,99.90645463049579,43.744680851063826,limited
2437,45.55084745762712,67.52049180327869,84.30232558139534,48.79101899827288,limited
1435,57.399103139013455,99.79231568016614,100.0,49.1394148020654,limited
1438,49.57627118644068,85.33791523482245,97.05561613958561,46.04810996563574,limited
4433,58.26271186440678,97.71863117870721,99.90958408679927,41.14139693356048,limited
4431,51.545253863134654,64.56953642384107,77.90821771611526,41.95501730103806,limited
4437,43.425414364640886,97.53937007874016,99.81114258734655,43.440486533449175,limited
4439,47.735191637630656,90.76023391812866,97.37609329446065,47.55364806866953,limited
3439,60.02214839424141,98.39015151515152,99.91007194244604,39.79416809605489,limited
1433,58.142201834862384,99.29006085192698,100.0,45.02572898799314,limited
1437,56.161395856052344,99.19028340080972,100.0,44.280762564991335,limited
2435,49.780701754385966,99.36974789915965,99.90458015267177,47.911338448422846,limited
1434,56.59526493799323,99.06444906444906,99.69909729187562,44.56800684345594,limited
3438,58.40490797546012,98.82352941176471,99.90476190476191,41.796200345423145,limited
3437,51.10876451953538,96.77725118483413,100.0,42.38013698630137,limited
2436,45.12987012987013,91.73754556500607,99.70559371933267,45.30434782608695,limited
2430,51.63934426229508,80.01998001998003,93.03534303534303,45.125107851596205,limited
2438,55.44910179640718,99.90186457311088,100.0,44.612794612794616,limited
4436,45.74850299401197,96.86450167973123,100.0,48.04177545691906,limited
3436,55.49132947976878,97.53246753246752,99.90662931839402,41.802575107296136,limited
2432,49.01960784313725,99.39209726443768,100.0,49.91408934707904,limited
2432,47.34734734734735,99.30715935334872,100.0,49.91408934707904,noise_limited
4439,50.18450184501846,99.02912621359224,100.0,47.55364806866953,noise_limited
2433,50.624133148404994,87.37113402061854,92.87257019438445,46.615252784918596,noise_limited
3438,52.93478260869565,99.5490417136415,100.0,41.796200345423145,noise_limited
2438,49.896480331262936,99.16230366492145,100.0,44.612794612794616,noise_limited
4433,51.06815869786369,98.7192118226601,100.0,41.14139693356048,noise_limited
1434,57.081081081081074,99.66740576496673,100.0,44.56800684345594,noise_limited
4437,51.59958720330238,98.84526558891454,100.0,43.440486533449175,noise_limited
2436,50.33407572383073,96.90721649484537,100.0,45.30434782608695,noise_limited
4436,47.21577726218097,74.4535519125683,96.71314741035857,48.04177545691906,noise_limited
4432,56.08108108108109,98.62385321100918,100.0,44.46322907861369,noise_limited
1431,66.88453159041394,99.89495798319327,100.0,43.77133105802048,noise_limited
1436,48.66743916570104,94.90114464099896,99.16897506925207,41.37931034482759,noise_limited
3435,52.30596175478065,97.85495403472932,99.82062780269058,45.74376612209802,noise_limited
1432,55.79268292682927,87.73388773388773,95.72093023255813,45.07989907485282,noise_limited
3439,69.63613550815559,97.80658025922233,99.90557129367328,39.79416809605489,noise_limited
3430,47.0917225950783,97.35682819383258,100.0,51.59345391903531,noise_limited
4434,55.072463768115945,94.31968295904886,99.6268656716418,46.134020618556704,noise_limited
3434,54.75638051044084,99.48612538540597,99.90319457889642,45.66523605150215,noise_limited
2437,49.433962264150935,93.4409687184662,99.90942028985506,48.79101899827288,noise_limited
1435,50.63437139561707,99.39613526570048,100.0,49.1394148020654,noise_limited
3436,69.50672645739911,99.49431099873578,100.0,41.802575107296136,noise_limited
3433,55.2901023890785,98.62448418156808,100.0,46.2457337883959,noise_limited
2431,55.18672199170125,99.35567010309279,100.0,47.76247848537005,noise_limited
2430,45.293466223698786,91.50401836969002,99.90990990990991,45.125107851596205,noise_limited
2434,57.100149476831085,97.97441364605544,99.90512333965845,43.96853146853147,noise_limited
4431,54.46540880503146,94.4864864864865,99.90512333965846,41.95501730103806,noise_limited
1430,54.31693989071038,99.60861056751467,100.0,47.16821639898563,noise_limited
1439,50.89086859688196,93.39339339339338,99.53095684803002,48.69109947643979,noise_limited
4435,57.64139590854391,99.75429975429975,100.0,41.802575107296136,noise_limited
1437,62.5414364640884,98.66803278688523,100.0,44.280762564991335,noise_limited
1438,42.87856071964018,88.81578947368422,97.32016925246828,46.04810996563574,noise_limited
3432,67.82006920415225,99.49494949494951,100.0,43.744680851063826,noise_limited
4438,53.96188565697091,98.77242681775259,99.8256320836966,45.593220338983045,noise_limited
2435,50.0,99.49494949494951,100.0,47.911338448422846,noise_limited
1433,56.271186440677965,99.42396313364054,100.0,45.02572898799314,noise_limited
2439,55.11713933415536,91.43518518518519,96.54491609081934,43.53448275862069,noise_limited
3437,51.9002375296912,99.18367346938776,100.0,42.38013698630137,noise_limited
4430,53.54767184035476,94.47731755424064,100.0,44.69565217391304,noise_limited
3431,63.11881188118812,99.89189189189189,100.0,44.20600858369099,noise_limited
