seed_num,comm0,comm30,comm60,spk60,condition
2434,23.357664233576642,0.0,0.0,50.8833922261484,noise_limited
1435,46.33204633204633,0.0,0.0,48.658318425760285,noise_limited
4438,33.991228070175445,0.0,0.0,45.47008547008547,noise_limited
4437,33.89513108614232,0.0,0.0,51.97934595524957,noise_limited
3434,24.849699398797597,0.0,0.0,51.81818181818182,noise_limited
1438,46.106557377049185,0.0,0.0,48.451730418943534,noise_limited
1433,40.14732965009208,0.0,0.0,48.68189806678383,noise_limited
3432,38.29365079365079,0.0,0.0,54.59272097053726,noise_limited
3437,43.300970873786405,1.0582010582010586,0.0,44.42508710801394,noise_limited
3435,36.6,0.0,0.0,47.794117647058826,noise_limited
4436,43.38394793926248,0.0,0.0,48.31858407079646,noise_limited
3433,28.375733855185914,0.0,0.0,44.63087248322148,noise_limited
1437,32.504780114722756,0.0,0.0,44.599303135888505,noise_limited
3430,47.04724409448819,0.0,0.0,45.56962025316456,noise_limited
4430,33.513513513513516,0.0,0.0,46.15384615384615,noise_limited
3431,38.44660194174757,0.4629629629629629,0.0,48.04469273743017,noise_limited
1431,29.487179487179493,0.0,0.0,48.877374784110536,noise_limited
1439,35.20309477756285,0.4878048780487805,0.0,48.28828828828829,noise_limited
2433,29.175050301810867,0.0,0.0,48.28828828828829,noise_limited
3439,36.28158844765343,0.0,0.0,44.08783783783784,noise_limited
